anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0541,Mike Deli,Family retail / grocery,convenience,418 East 14th Street,40.7307985,-73.9816801,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3676993348,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0542,Exchange Dental,Pediatric / health,dentist,39 Broadway,40.7068085,-74.0127792,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3738021109,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0543,La Famosa,Family retail / grocery,convenience,,40.7118359,-73.9609792,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3742972562,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0544,Fairway Market,Family retail / grocery,supermarket,550 2nd Avenue,40.7423053,-73.977245,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3775446805,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0545,Kips Bay Deli,Family retail / grocery,convenience,,40.7424812,-73.9777941,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3775454045,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0546,Masjid Manhattan,Community centers,place_of_worship,30 Cliff Street,40.708192,-74.0050705,10038,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3784213865,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0547,7-Eleven,Family retail / grocery,convenience,478 3rd Avenue,40.7448641,-73.9789977,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3793130996,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0548,Lego,Family retail / grocery,toys,200 5th Avenue,40.7417606,-73.9896656,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3810578539,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0549,Ben's Deli Grocery,Family retail / grocery,convenience,,40.7225555,-73.98318,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3819506465,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0550,4th Street Deli,Family retail / grocery,supermarket,,40.7231548,-73.9826986,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3819620506,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0551,Duane Reade,Pediatric / health,pharmacy,194 East 2nd Street,40.7221425,-73.9834826,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3819620507,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0552,Little Michael,Family retail / grocery,convenience,118 Lexington Avenue,40.7426207,-73.98266,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3826851557,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0553,45 Deli Market,Family retail / grocery,convenience,839 2nd Avenue,40.7517388,-73.9710772,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3829597945,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0554,Chai Care Urgent Care,Pediatric / health,clinic,,40.7498999,-73.9719152,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3829617016,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0555,Friends Building,Museums / culture,attraction,90 Bedford Street,40.7323594,-74.0052999,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3830610284,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0556,Dor L' Dor,Family retail / grocery,clothes,,40.749182,-73.9724275,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3833091015,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0557,Danish Gourmet Grill,Family retail / grocery,convenience,721 2nd Avenue,40.7478858,-73.9738634,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3833110670,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0558,CVS Pharmacy,Pediatric / health,pharmacy,,40.7448853,-73.976532,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3839148421,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0559,Maiden Lane Medical,Pediatric / health,doctors,222 East 34th Street,40.7449859,-73.9767712,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3839148422,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0560,Zayan Pharmacy,Pediatric / health,pharmacy,477 3rd Avenue,40.7445246,-73.9786577,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3841256248,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0561,New York Doctors Urgent Care,Pediatric / health,clinic,205 Lexington Avenue,40.7451494,-73.9804205,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3847048441,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0562,Grace Deli,Family retail / grocery,convenience,180 Lexington Avenue,40.7446499,-73.9811726,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3847048443,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0563,23rd Street,Transit / corridors,station,,40.741303,-73.989344,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3857366828,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0564,Trader Joe's,Family retail / grocery,supermarket,675 6th Avenue,40.7418779,-73.9938343,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3859051755,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0565,TJ Maxx,Family retail / grocery,department_store,620 6th Avenue,40.7401164,-73.9945019,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3859061782,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0566,Hermès,Family retail / grocery,clothes,46 Gansevoort Street,40.739266,-74.006605,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3863093460,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0567,Brunello Cucinelli,Family retail / grocery,clothes,50 Gansevoort Street,40.73927,-74.006776,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3863329158,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0568,UN Bookshop,Family retail / grocery,books,,40.7504159,-73.9677063,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3892279138,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0569,CVS Pharmacy,Pediatric / health,chemist,300 Park Avenue South,40.739792,-73.9869252,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3913510847,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0570,Morton Williams,Family retail / grocery,supermarket,280 Park Avenue South,40.7394797,-73.9871968,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3913515756,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0571,H&M,Family retail / grocery,clothes,1293 Broadway,40.7497527,-73.9881986,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3927137573,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0572,Zara,Family retail / grocery,clothes,,40.7495202,-73.9866813,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3927150547,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0573,Build-A-Bear Workshop,Family retail / grocery,toys,22 West 34th Street,40.7489625,-73.9862048,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3927150551,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0574,Levi's,Family retail / grocery,clothes,45 West 34th Street,40.7496249,-73.9869344,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3927150552,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0575,Murray Hill Market,Family retail / grocery,convenience,136 East 34th Street,40.7462012,-73.9796702,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3929392431,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0576,4th Street Food Co-Op,Family retail / grocery,supermarket,58 East 4th Street,40.72665,-73.9907961,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3938658657,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0577,Heart Vein NYC,Pediatric / health,doctors,,40.7434844,-73.9926061,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3958232660,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0578,CVS Pharmacy,Pediatric / health,pharmacy,750 6th Avenue,40.7440131,-73.9917475,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3968568288,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0579,Lacoste,Family retail / grocery,clothes,,40.743931,-73.983874,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3970473671,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0580,Bayard Street Obstetrics and Gynecology,Pediatric / health,clinic,68 Bayard Street,40.7155941,-73.9980907,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3972451775,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0581,Dr. David H. Lifschutz MD,Pediatric / health,doctors,611 Broadway,40.7258985,-73.9969815,10012,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/3977462059,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
